,age,gender,education,country,ethnicity,nscore,escore,oscore,ascore,cscore,impulsive,ss,cannabis
38,1.09449,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-1.5507799999999998,1.2861,0.29338000000000003,-0.01729,0.7583,-0.21711999999999998,-0.8463700000000001,4
39,2.59171,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-0.24649000000000001,-0.9477899999999999,-1.1190200000000001,-0.7609600000000001,0.41594,-1.37983,-0.21575,4
40,0.49788000000000004,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,0.04257,-0.43998999999999994,-0.019280000000000002,-2.07848,0.7583,-0.71126,0.07987000000000001,0
41,0.49788000000000004,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.82562,0.0033200000000000005,1.0623799999999999,1.81866,-0.40581,-0.21711999999999998,-0.21575,0
42,0.49788000000000004,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.14882,-0.9477899999999999,-1.2755299999999998,-0.01729,-0.65253,-0.21711999999999998,-0.52593,3
43,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-0.92104,-0.57545,-0.31776,-0.15487,-1.0145,-0.21711999999999998,-0.21575,2
44,-0.07854,-0.48246000000000006,0.45468000000000003,0.9608200000000001,0.1144,-1.05308,1.45421,0.44585,1.2861,0.9394899999999999,-0.21711999999999998,0.07987000000000001,0
45,-0.07854,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.46725,0.47617,1.24033,0.9415600000000001,1.6308799999999999,-1.37983,-2.07848,0
46,1.09449,0.48246000000000006,-0.6111300000000001,0.24923,-0.31685,0.31287,0.63779,-1.1190200000000001,0.28783000000000003,1.46191,-0.71126,-0.8463700000000001,4
47,1.09449,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-2.05048,0.80523,0.29338000000000003,0.9415600000000001,1.1340700000000001,-2.55524,-1.18084,4
48,1.09449,-0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,0.13606,-0.80615,-0.31776,-0.15487,-0.65253,0.19268,-0.8463700000000001,6
49,-0.07854,0.48246000000000006,1.16365,0.9608200000000001,-0.22166,0.82562,-0.57545,-1.97495,-0.91699,0.25953000000000004,0.52975,1.2247,0
50,0.49788000000000004,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,1.02119,-0.15487,-0.17779,-1.21213,-0.00665,-0.71126,-0.8463700000000001,2
51,1.09449,-0.48246000000000006,-0.059210000000000006,0.24923,-0.31685,1.13281,0.9624799999999999,-0.58331,-0.91699,-1.92173,1.8620299999999999,1.92173,3
52,1.82213,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.14882,0.0033200000000000005,-1.42424,0.28783000000000003,-0.78155,0.52975,-1.5485799999999998,0
53,1.09449,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-1.43907,-0.15487,1.0623799999999999,0.28783000000000003,0.25953000000000004,-0.21711999999999998,-0.21575,4
54,1.82213,-0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,0.04257,1.11406,-0.58331,-1.07533,-1.13788,1.29221,1.2247,3
55,1.82213,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,0.04257,-0.69509,-1.1190200000000001,-0.45321000000000006,-0.40581,-1.37983,-2.07848,0
56,0.49788000000000004,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,0.04257,0.0033200000000000005,-1.68062,-0.01729,0.25953000000000004,-1.37983,-1.5485799999999998,0
57,-0.07854,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.58016,0.63779,-1.97495,0.28783000000000003,0.7583,-0.71126,-0.52593,0
58,1.09449,-0.48246000000000006,-1.22751,0.9608200000000001,-0.31685,0.22393000000000002,0.63779,-0.019280000000000002,-0.45321000000000006,-0.40581,1.8620299999999999,1.2247,6
59,1.09449,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.46725,-1.23177,-1.2755299999999998,-1.6209,-0.14277,-1.37983,-1.5485799999999998,0
60,-0.07854,0.48246000000000006,1.98437,0.9608200000000001,-0.31685,1.37297,0.32197,0.29338000000000003,-0.30172,-0.27607,-1.37983,0.07987000000000001,0
61,1.09449,-0.48246000000000006,1.16365,0.9608200000000001,-0.50212,-2.21844,1.58487,1.24033,0.13136,1.3061200000000002,-1.37983,-1.18084,4
62,-0.07854,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.58016,-1.37639,-1.82919,-1.34289,0.41594,-1.37983,-1.18084,0
63,1.09449,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,1.02119,-0.30033000000000004,-0.71727,-0.60633,-0.00665,-1.37983,-1.18084,0
64,1.09449,-0.48246000000000006,1.98437,0.9608200000000001,-0.31685,-1.5507799999999998,0.47617,1.0623799999999999,-0.45321000000000006,0.9394899999999999,-1.37983,-0.52593,5
65,0.49788000000000004,-0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,0.73545,0.47617,-0.8473200000000001,1.11406,0.5848899999999999,0.52975,-0.21575,0
66,1.09449,-0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,-1.05308,-0.69509,-1.1190200000000001,1.2861,0.41594,-0.71126,-1.18084,0
67,-0.07854,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.34799,-0.30033000000000004,1.0623799999999999,-0.91699,-0.14277,0.88113,-0.21575,3
68,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,-0.28519,-0.31685,-0.92104,0.0033200000000000005,0.29338000000000003,-0.15487,-0.27607,-0.21711999999999998,0.07987000000000001,3
69,1.09449,0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,-0.051879999999999996,-0.69509,-1.68062,0.28783000000000003,-0.00665,-1.37983,-0.8463700000000001,0
70,-0.07854,-0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,-0.34799,-0.30033000000000004,0.14143,-1.92595,-0.27607,0.52975,0.7654,3
71,1.09449,0.48246000000000006,-1.22751,0.24923,-0.31685,-0.46725,1.11406,-0.31776,1.11406,0.12330999999999999,-2.55524,-0.8463700000000001,4
72,1.09449,-0.48246000000000006,-1.22751,0.9608200000000001,-0.31685,-1.5507799999999998,0.9624799999999999,-0.019280000000000002,0.43851999999999997,0.9394899999999999,0.19268,0.40148,4
73,1.09449,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-0.67825,-0.57545,-0.31776,0.28783000000000003,1.1340700000000001,-0.71126,-0.21575,0
74,2.59171,0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,-1.1943,-1.7625,-2.8595,-1.47955,0.25953000000000004,0.52975,-2.07848,0
75,-0.07854,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.14882,0.16767,-1.55521,-0.7609600000000001,-0.40581,0.52975,-0.21575,4
76,1.09449,0.48246000000000006,-1.43719,0.24923,-0.31685,-0.34799,-0.69509,-1.55521,0.43851999999999997,0.5848899999999999,-2.55524,-2.07848,0
77,0.49788000000000004,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.13606,-1.6334,-0.58331,-1.21213,-0.40581,-0.21711999999999998,-2.07848,3
78,0.49788000000000004,-0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,-0.79151,-0.80615,-2.09015,-1.6209,-2.18109,-2.55524,-1.18084,4
79,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-0.34799,-0.80615,-1.97495,1.11406,-0.65253,-0.21711999999999998,-0.21575,0
80,2.59171,0.48246000000000006,1.98437,0.24923,-0.31685,0.04257,0.32197,0.44585,-0.15487,1.46191,-0.21711999999999998,-0.21575,4
81,1.82213,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.79151,-1.23177,-0.019280000000000002,-0.91699,-0.14277,0.88113,0.40148,3
82,1.82213,-0.48246000000000006,1.16365,0.24923,-0.31685,-2.05048,1.45421,-0.97631,0.59042,1.46191,-0.21711999999999998,-1.18084,0
83,1.82213,0.48246000000000006,-1.43719,0.9608200000000001,-0.22166,1.02119,-0.9477899999999999,-1.1190200000000001,1.45039,-1.6410099999999999,0.19268,-0.21575,4
84,1.09449,-0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,-0.34799,0.16767,-0.31776,-0.30172,-0.14277,-1.37983,0.07987000000000001,3
85,-0.07854,0.48246000000000006,-1.22751,0.9608200000000001,-0.31685,-0.46725,0.0033200000000000005,-1.55521,0.13136,0.41594,0.52975,1.2247,4
86,0.49788000000000004,-0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,0.73545,-0.15487,-1.1190200000000001,0.13136,-0.14277,-0.21711999999999998,0.40148,4
87,1.82213,-0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,-0.92104,0.16767,-0.45174,-0.30172,0.25953000000000004,-0.71126,0.40148,4
88,0.49788000000000004,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,0.31287,-1.92173,-1.42424,-0.7609600000000001,-0.52745,-1.37983,-2.07848,3
89,0.49788000000000004,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,0.9109299999999999,-0.57545,0.29338000000000003,-0.60633,-0.27607,0.52975,-0.21575,0
90,0.49788000000000004,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,1.37297,0.32197,0.7233,0.28783000000000003,-0.78155,-1.37983,0.07987000000000001,2
91,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,0.24923,-0.31685,0.41667,-0.43998999999999994,0.7233,0.28783000000000003,0.7583,0.88113,0.7654,4
92,-0.07854,-0.48246000000000006,-1.22751,0.9608200000000001,-0.31685,-1.5507799999999998,-0.30033000000000004,-0.45174,0.28783000000000003,-0.00665,-0.71126,-0.8463700000000001,4
93,2.59171,0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,-0.14882,-0.80615,-0.97631,0.7609600000000001,0.41594,-1.37983,-1.5485799999999998,0
94,1.09449,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.67825,-0.57545,-0.97631,0.59042,-0.14277,-1.37983,-2.07848,3
95,1.09449,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.46725,0.32197,1.0623799999999999,-1.6209,1.1340700000000001,0.52975,-0.21575,4
96,0.49788000000000004,0.48246000000000006,0.45468000000000003,0.24923,-0.31685,0.13606,-1.09207,0.29338000000000003,-0.15487,0.7583,-1.37983,-1.5485799999999998,3
97,1.09449,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.46725,0.63779,-0.31776,-0.60633,-1.13788,0.19268,-0.8463700000000001,4
98,0.49788000000000004,-0.48246000000000006,1.98437,0.24923,-0.31685,-1.1943,-0.43998999999999994,-0.019280000000000002,-0.60633,0.9394899999999999,-0.21711999999999998,1.2247,4
99,-0.07854,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.67825,3.00537,0.7233,0.9415600000000001,1.6308799999999999,0.52975,0.40148,2
100,-0.07854,-0.48246000000000006,1.16365,-0.28519,-0.31685,-1.05308,2.57309,0.58331,-1.47955,-0.40581,-0.21711999999999998,1.2247,5
101,1.09449,0.48246000000000006,-1.7379,-0.09765,-0.31685,-0.58016,0.47617,-1.68062,-0.15487,0.9394899999999999,-1.37983,-0.8463700000000001,4
102,1.09449,-0.48246000000000006,-1.22751,0.9608200000000001,-0.31685,-0.58016,1.2861,1.43533,-1.34289,-0.00665,-0.71126,1.2247,4
103,1.09449,0.48246000000000006,-0.059210000000000006,0.24923,-0.31685,0.04257,0.63779,-0.31776,-0.30172,0.12330999999999999,0.19268,0.7654,0
104,-0.07854,0.48246000000000006,-0.6111300000000001,0.24923,-0.31685,-0.92104,0.16767,-0.17779,1.11406,0.5848899999999999,-0.71126,0.07987000000000001,5
105,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-2.21844,0.47617,-1.82919,-0.7609600000000001,2.04506,-1.37983,-1.5485799999999998,0
106,-0.07854,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,1.02119,-0.30033000000000004,-1.82919,0.28783000000000003,-0.40581,-1.37983,-0.8463700000000001,0
107,0.49788000000000004,0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,0.13606,0.0033200000000000005,-1.2755299999999998,-0.7609600000000001,0.5848899999999999,0.52975,-0.21575,0
108,-0.07854,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.46725,2.127,0.14143,0.13136,0.7583,1.8620299999999999,1.2247,2
109,1.09449,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,-0.79151,0.47617,-1.42424,-0.91699,-0.52745,-0.71126,0.07987000000000001,3
110,1.09449,-0.48246000000000006,1.16365,0.9608200000000001,-0.50212,-0.14882,0.32197,0.14143,-0.30172,-0.14277,0.19268,-0.52593,0
111,-0.07854,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,0.31287,-1.09207,-0.8473200000000001,-0.60633,-0.65253,0.19268,0.40148,2
112,-0.07854,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-1.1943,0.32197,0.8830899999999999,-1.21213,-0.78155,-0.21711999999999998,-0.21575,3
113,1.09449,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,0.04257,0.63779,0.29338000000000003,0.13136,0.7583,0.19268,-0.21575,3
114,0.49788000000000004,-0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,-2.3436,1.9388599999999998,1.43533,-0.7609600000000001,-1.3850200000000001,1.8620299999999999,1.2247,5
115,-0.07854,0.48246000000000006,-0.059210000000000006,0.24923,-0.31685,0.22393000000000002,-0.57545,-0.8473200000000001,0.28783000000000003,1.1340700000000001,-1.37983,-2.07848,3
116,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,0.24923,-0.31685,0.62967,-0.57545,0.14143,-1.772,-0.40581,0.52975,-0.21575,3
117,-0.07854,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,1.6038299999999999,0.80523,1.43533,0.13136,-1.13788,0.52975,0.40148,4
118,0.49788000000000004,0.48246000000000006,-0.6111300000000001,-0.57009,-0.31685,1.8399,-1.92173,-2.39883,1.11406,0.25953000000000004,-0.21711999999999998,-1.5485799999999998,4
119,0.49788000000000004,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.34799,0.63779,-0.97631,0.28783000000000003,1.46191,-0.21711999999999998,-0.8463700000000001,0
120,-0.07854,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-1.05308,0.63779,-0.97631,-1.07533,0.7583,0.19268,1.92173,4
121,0.49788000000000004,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,1.49158,-1.23177,-1.55521,-2.07848,-0.78155,0.52975,0.07987000000000001,0
122,1.82213,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,0.22393000000000002,0.16767,-0.17779,-0.30172,-0.89891,-0.21711999999999998,-0.52593,4
123,-0.07854,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.22393000000000002,-0.69509,-0.45174,-0.01729,0.12330999999999999,1.29221,0.07987000000000001,2
124,1.09449,-0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,-0.34799,1.9388599999999998,0.29338000000000003,0.43851999999999997,0.5848899999999999,-0.21711999999999998,-0.21575,0
125,1.82213,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.46725,1.2861,0.44585,0.13136,1.1340700000000001,0.52975,0.40148,0
126,1.09449,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-1.1943,0.63779,-1.1190200000000001,-0.45321000000000006,-0.00665,-0.21711999999999998,-0.8463700000000001,4
127,1.09449,0.48246000000000006,-1.43719,0.9608200000000001,-0.31685,-0.34799,-0.80615,-0.8473200000000001,0.28783000000000003,0.9394899999999999,-1.37983,-2.07848,0
128,0.49788000000000004,-0.48246000000000006,1.98437,0.9608200000000001,-0.50212,0.04257,0.63779,0.14143,0.13136,0.25953000000000004,-0.21711999999999998,-1.18084,0
129,1.09449,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.79151,0.9624799999999999,-1.1190200000000001,0.9415600000000001,0.41594,0.19268,0.40148,0
130,1.09449,0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,0.9109299999999999,0.32197,-1.42424,0.43851999999999997,2.33337,-0.71126,-1.18084,0
131,1.09449,0.48246000000000006,-1.7379,0.9608200000000001,0.1144,-1.5507799999999998,-0.15487,-1.2755299999999998,2.4626200000000003,0.5848899999999999,-1.37983,-2.07848,0
132,0.49788000000000004,0.48246000000000006,-1.22751,0.21128000000000002,-0.31685,-0.24649000000000001,-0.57545,-0.58331,-0.15487,0.25953000000000004,-1.37983,-1.5485799999999998,0
133,0.49788000000000004,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.051879999999999996,0.16767,0.29338000000000003,-0.15487,0.12330999999999999,0.52975,0.40148,4
134,-0.07854,0.48246000000000006,1.16365,0.9608200000000001,0.126,3.27393,-1.50796,-0.31776,0.59042,-0.65253,-1.37983,0.40148,4
135,0.49788000000000004,0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,-1.69163,1.58487,-0.58331,1.81866,1.6308799999999999,0.52975,-0.52593,0
136,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.14882,-0.30033000000000004,-1.68062,1.81866,1.6308799999999999,1.29221,0.07987000000000001,4
137,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-1.1943,1.58487,0.29338000000000003,0.7609600000000001,0.41594,-2.55524,-1.18084,0
138,1.82213,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.46725,-0.80615,0.14143,0.28783000000000003,0.9394899999999999,-1.37983,-1.18084,4
139,1.09449,-0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,-0.051879999999999996,0.32197,-0.58331,0.9415600000000001,-0.27607,-0.21711999999999998,-0.21575,4
140,-0.07854,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.50212,1.98437,0.32197,1.43533,0.9415600000000001,-0.27607,-0.71126,-0.21575,0
141,0.49788000000000004,0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,-0.79151,0.63779,-1.1190200000000001,1.2861,0.5848899999999999,-1.37983,-2.07848,0
142,0.49788000000000004,-0.48246000000000006,-1.43719,0.9608200000000001,-0.31685,-0.46725,-0.30033000000000004,-1.2755299999999998,0.28783000000000003,-0.14277,0.52975,0.40148,4
143,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-1.1070200000000001,-1.69163,1.2861,-0.58331,1.2861,2.04506,-0.71126,-0.52593,0
144,1.09449,-0.48246000000000006,-0.059210000000000006,0.24923,-0.31685,0.13606,-1.09207,-0.45174,-1.21213,-0.00665,-0.21711999999999998,0.7654,2
145,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.46725,0.16767,-1.1190200000000001,2.23427,0.7583,1.29221,0.40148,4
146,1.82213,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,0.22393000000000002,-1.23177,-0.17779,-0.45321000000000006,-0.27607,0.19268,-1.18084,4
147,0.49788000000000004,-0.48246000000000006,1.16365,0.9608200000000001,-1.1070200000000001,-0.58016,0.47617,-0.71727,0.13136,0.9394899999999999,-0.21711999999999998,-0.52593,0
148,0.49788000000000004,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-0.051879999999999996,-1.09207,-2.63199,-0.91699,0.25953000000000004,-1.37983,-1.5485799999999998,0
149,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.79151,1.9388599999999998,-0.71727,2.03972,1.6308799999999999,-0.21711999999999998,-1.18084,3
150,0.49788000000000004,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,-0.24649000000000001,1.2861,0.14143,0.59042,1.1340700000000001,0.19268,0.07987000000000001,0
151,0.49788000000000004,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.52135,-1.6334,-1.82919,0.43851999999999997,-0.89891,-0.71126,-0.8463700000000001,3
152,-0.07854,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.46725,-1.50796,-0.71727,-0.60633,-0.65253,-2.55524,-1.5485799999999998,3
153,-0.07854,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.67825,0.9624799999999999,-1.68062,0.7609600000000001,0.7583,-0.21711999999999998,-0.52593,4
154,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,2.82196,-1.37639,0.7233,-0.45321000000000006,0.5848899999999999,-0.21711999999999998,0.7654,0
